,poches,score
30,5UPJ_pocket6_atm.pdb;1HSH_pocket0_atm.pdb,0.0619
31,1HSI_pocket7_atm.pdb;5UPJ_pocket3_atm.pdb,0.0
32,1IDB_pocket0_atm.pdb;1HII_pocket8_atm.pdb,0.0
33,3S45_pocket10_atm.pdb;1JLD_pocket8_atm.pdb,0.0
34,3ECG_pocket5_atm.pdb;1IVP_pocket9_atm.pdb,0.0
35,2MIP_pocket0_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
36,5UPJ_pocket3_atm.pdb;1IDB_pocket2_atm.pdb,0.0
37,3EBZ_pocket7_atm.pdb;3ECG_pocket7_atm.pdb,0.0
38,3UPJ_pocket2_atm.pdb;3UPJ_pocket0_atm.pdb,0.0
39,1IVP_pocket10_atm.pdb;1HSH_pocket3_atm.pdb,0.0
40,1IVP_pocket1_atm.pdb;2HPF_pocket4_atm.pdb,0.0
41,3S45_pocket10_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
42,1IVQ_pocket7_atm.pdb;3ECG_pocket6_atm.pdb,0.0
43,1IDB_pocket4_atm.pdb;3EC0_pocket9_atm.pdb,0.0
44,3UPJ_pocket1_atm.pdb;2MIP_pocket4_atm.pdb,0.0
45,5UPJ_pocket6_atm.pdb;3ECG_pocket7_atm.pdb,0.0
46,1IVP_pocket10_atm.pdb;1HSI_pocket6_atm.pdb,0.0
47,4UPJ_pocket3_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
48,1HSI_pocket3_atm.pdb;3EC0_pocket4_atm.pdb,0.0
49,1IVP_pocket1_atm.pdb;6UPJ_pocket4_atm.pdb,0.0909
50,1IVP_pocket7_atm.pdb;1JLD_pocket3_atm.pdb,0.0
51,1HII_pocket3_atm.pdb;1IDB_pocket7_atm.pdb,0.0
52,6UPJ_pocket3_atm.pdb;1IVQ_pocket5_atm.pdb,0.0
53,1JLD_pocket3_atm.pdb;3S45_pocket2_atm.pdb,0.0
54,3ECG_pocket1_atm.pdb;3ECG_pocket11_atm.pdb,0.0
55,3S45_pocket3_atm.pdb;1JLD_pocket3_atm.pdb,0.0
56,2HPE_pocket1_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
57,2MIP_pocket0_atm.pdb;3S45_pocket3_atm.pdb,0.0089
58,2HPE_pocket9_atm.pdb;1IDA_pocket3_atm.pdb,0.0
59,1JLD_pocket2_atm.pdb;1JLD_pocket9_atm.pdb,0.0
60,2HPE_pocket12_atm.pdb;2HPE_pocket2_atm.pdb,0.0
61,1HII_pocket4_atm.pdb;1JLD_pocket2_atm.pdb,0.0
62,1IVQ_pocket3_atm.pdb;1IVP_pocket3_atm.pdb,0.0
63,3S45_pocket5_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
64,2HPF_pocket4_atm.pdb;1HSI_pocket6_atm.pdb,0.0
65,2HPF_pocket4_atm.pdb;1IVP_pocket3_atm.pdb,0.0694
66,1HII_pocket5_atm.pdb;1IDB_pocket8_atm.pdb,0.0
67,3S45_pocket0_atm.pdb;1HII_pocket3_atm.pdb,0.0
68,1IVP_pocket8_atm.pdb;1IDB_pocket8_atm.pdb,0.0
69,1HSI_pocket0_atm.pdb;1IVP_pocket7_atm.pdb,0.0
70,2HPE_pocket12_atm.pdb;2HPE_pocket0_atm.pdb,0.0
71,5UPJ_pocket2_atm.pdb;1HSI_pocket1_atm.pdb,0.0
72,1IVQ_pocket7_atm.pdb;6UPJ_pocket6_atm.pdb,0.0
73,1IDB_pocket4_atm.pdb;1JLD_pocket9_atm.pdb,0.0
74,1HSH_pocket2_atm.pdb;2HPF_pocket5_atm.pdb,0.0
75,2MIP_pocket5_atm.pdb;5UPJ_pocket5_atm.pdb,0.0167
76,3UPJ_pocket6_atm.pdb;3ECG_pocket11_atm.pdb,0.0
77,1IVQ_pocket3_atm.pdb;1HSH_pocket3_atm.pdb,0.0
78,2MIP_pocket2_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
79,3ECG_pocket0_atm.pdb;3ECG_pocket3_atm.pdb,0.0395
80,3ECG_pocket10_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
81,2HPE_pocket9_atm.pdb;1IDB_pocket6_atm.pdb,0.0
82,1HSH_pocket4_atm.pdb;3ECG_pocket6_atm.pdb,0.0
83,6UPJ_pocket4_atm.pdb;3ECG_pocket8_atm.pdb,0.0
84,3ECG_pocket4_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
85,2MIP_pocket0_atm.pdb;1IDA_pocket3_atm.pdb,0.0268
86,1IVP_pocket10_atm.pdb;3S45_pocket0_atm.pdb,0.0
87,3S45_pocket6_atm.pdb;3EC0_pocket4_atm.pdb,0.0
88,3EBZ_pocket2_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
89,1IDA_pocket3_atm.pdb;3S45_pocket4_atm.pdb,0.0
90,3ECG_pocket0_atm.pdb;1IDB_pocket6_atm.pdb,0.0
91,4UPJ_pocket4_atm.pdb;3EBZ_pocket0_atm.pdb,0.0
92,1IDB_pocket10_atm.pdb;1IDB_pocket1_atm.pdb,0.0133
93,2MIP_pocket2_atm.pdb;2HPF_pocket0_atm.pdb,0.0
94,2HPF_pocket2_atm.pdb;1IDB_pocket6_atm.pdb,0.0
95,5UPJ_pocket6_atm.pdb;1JLD_pocket2_atm.pdb,0.0
96,5UPJ_pocket3_atm.pdb;1IDA_pocket6_atm.pdb,0.0
97,4UPJ_pocket3_atm.pdb;5UPJ_pocket5_atm.pdb,0.0172
98,1IVQ_pocket7_atm.pdb;1HSI_pocket1_atm.pdb,0.0
99,3EBZ_pocket0_atm.pdb;1HSH_pocket1_atm.pdb,0.0
100,5UPJ_pocket5_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
101,1IDA_pocket5_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
102,3ECG_pocket2_atm.pdb;2MIP_pocket3_atm.pdb,0.0
103,3EC0_pocket7_atm.pdb;1IVQ_pocket2_atm.pdb,0.0
104,1HSH_pocket4_atm.pdb;3EBZ_pocket9_atm.pdb,0.0
105,1IVP_pocket10_atm.pdb;1HSI_pocket3_atm.pdb,0.0
106,5UPJ_pocket1_atm.pdb;1HSI_pocket9_atm.pdb,0.0
107,1JLD_pocket2_atm.pdb;1IVP_pocket0_atm.pdb,0.0345
108,1JLD_pocket2_atm.pdb;3EC0_pocket4_atm.pdb,0.4038
109,1HSH_pocket2_atm.pdb;1IVP_pocket3_atm.pdb,0.0
110,2MIP_pocket2_atm.pdb;1HSH_pocket8_atm.pdb,0.0
111,3EC0_pocket5_atm.pdb;3ECG_pocket3_atm.pdb,0.0
112,5UPJ_pocket1_atm.pdb;1JLD_pocket10_atm.pdb,0.0462
113,1IDB_pocket5_atm.pdb;1HSH_pocket2_atm.pdb,0.0
114,3ECG_pocket9_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
115,1IDA_pocket0_atm.pdb;2HPF_pocket6_atm.pdb,0.0485
116,3ECG_pocket2_atm.pdb;3UPJ_pocket6_atm.pdb,0.0
117,1JLD_pocket8_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
118,3S45_pocket5_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
119,1HSI_pocket5_atm.pdb;3UPJ_pocket5_atm.pdb,0.0
120,3EBZ_pocket8_atm.pdb;1HSH_pocket6_atm.pdb,0.0
121,1HSI_pocket3_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
122,1HSI_pocket4_atm.pdb;3EBZ_pocket3_atm.pdb,0.0
123,3EBZ_pocket7_atm.pdb;3ECG_pocket0_atm.pdb,0.2683
124,3EBZ_pocket0_atm.pdb;3ECG_pocket7_atm.pdb,0.0
125,3EBZ_pocket0_atm.pdb;1JLD_pocket6_atm.pdb,0.1845
126,3EC0_pocket3_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
127,2HPE_pocket3_atm.pdb;2HPF_pocket1_atm.pdb,0.0128
128,1IVP_pocket7_atm.pdb;2HPF_pocket3_atm.pdb,0.0
129,1HSH_pocket8_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
130,3S45_pocket5_atm.pdb;1HSI_pocket5_atm.pdb,0.0
131,3ECG_pocket1_atm.pdb;3S45_pocket0_atm.pdb,0.0
132,3EBZ_pocket4_atm.pdb;1HSH_pocket1_atm.pdb,0.0286
133,3EBZ_pocket2_atm.pdb;1JLD_pocket10_atm.pdb,0.0
134,1IVP_pocket7_atm.pdb;1HSH_pocket0_atm.pdb,0.0081
135,1HSH_pocket3_atm.pdb;1IVP_pocket5_atm.pdb,0.4103
136,1IDA_pocket4_atm.pdb;1IDA_pocket1_atm.pdb,0.0
137,2HPF_pocket3_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
138,1IVQ_pocket3_atm.pdb;2HPF_pocket5_atm.pdb,0.0
139,3ECG_pocket4_atm.pdb;2HPE_pocket4_atm.pdb,0.0
140,1HSH_pocket3_atm.pdb;1JLD_pocket1_atm.pdb,0.0
141,2MIP_pocket6_atm.pdb;1IVP_pocket6_atm.pdb,0.0
142,3EC0_pocket0_atm.pdb;1IVQ_pocket3_atm.pdb,0.2479
143,1IDB_pocket5_atm.pdb;6UPJ_pocket0_atm.pdb,0.0
144,1IDB_pocket5_atm.pdb;1IVP_pocket4_atm.pdb,0.0426
145,1HSI_pocket4_atm.pdb;1HSI_pocket9_atm.pdb,0.0714
146,3UPJ_pocket3_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
147,2MIP_pocket6_atm.pdb;1JLD_pocket7_atm.pdb,0.0
148,6UPJ_pocket1_atm.pdb;3S45_pocket2_atm.pdb,0.0
149,3UPJ_pocket3_atm.pdb;3S45_pocket1_atm.pdb,0.0
150,3EC0_pocket4_atm.pdb;3EC0_pocket2_atm.pdb,0.0
151,3S45_pocket11_atm.pdb;3UPJ_pocket1_atm.pdb,0.0
152,1HSI_pocket4_atm.pdb;6UPJ_pocket5_atm.pdb,0.0175
153,1HSH_pocket8_atm.pdb;1IVP_pocket4_atm.pdb,0.0
154,3S45_pocket0_atm.pdb;1HSI_pocket2_atm.pdb,0.0727
155,1IDA_pocket7_atm.pdb;3S45_pocket6_atm.pdb,0.0
156,3ECG_pocket3_atm.pdb;1HII_pocket2_atm.pdb,0.0267
157,6UPJ_pocket8_atm.pdb;2HPE_pocket2_atm.pdb,0.0
158,1IDB_pocket10_atm.pdb;1HII_pocket6_atm.pdb,0.0
159,1IDA_pocket4_atm.pdb;1HSH_pocket6_atm.pdb,0.029
160,1JLD_pocket4_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
161,1IVQ_pocket2_atm.pdb;2HPF_pocket1_atm.pdb,0.0
162,1IVP_pocket1_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
163,1JLD_pocket2_atm.pdb;1IVP_pocket6_atm.pdb,0.0
164,1IVP_pocket2_atm.pdb;1HII_pocket6_atm.pdb,0.0
165,1IVQ_pocket3_atm.pdb;1IVP_pocket0_atm.pdb,0.0889
166,1HSI_pocket4_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
167,2MIP_pocket1_atm.pdb;2HPF_pocket6_atm.pdb,0.0
168,1IDA_pocket4_atm.pdb;1HSI_pocket1_atm.pdb,0.0
169,1IVP_pocket2_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
170,1IVQ_pocket3_atm.pdb;3EC0_pocket1_atm.pdb,0.0
171,3ECG_pocket5_atm.pdb;3S45_pocket5_atm.pdb,0.0
172,1HSI_pocket4_atm.pdb;1JLD_pocket0_atm.pdb,0.0
173,1HII_pocket4_atm.pdb;1IVP_pocket3_atm.pdb,0.0
174,4UPJ_pocket0_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
175,3EBZ_pocket0_atm.pdb;2HPF_pocket4_atm.pdb,0.0
176,3EBZ_pocket9_atm.pdb;3ECG_pocket6_atm.pdb,0.0
177,2HPF_pocket0_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
178,1HSH_pocket5_atm.pdb;1IDB_pocket4_atm.pdb,0.0328
179,3ECG_pocket5_atm.pdb;3UPJ_pocket7_atm.pdb,0.561
180,1IVP_pocket6_atm.pdb;1IVP_pocket5_atm.pdb,0.0
181,3S45_pocket0_atm.pdb;1IVP_pocket6_atm.pdb,0.0397
182,1IDB_pocket9_atm.pdb;3EC0_pocket5_atm.pdb,0.0
183,3EC0_pocket1_atm.pdb;1JLD_pocket1_atm.pdb,0.5238
184,3EBZ_pocket6_atm.pdb;3EBZ_pocket10_atm.pdb,0.0
185,1HSH_pocket3_atm.pdb;1IDB_pocket8_atm.pdb,0.0
186,1IDA_pocket5_atm.pdb;1JLD_pocket10_atm.pdb,0.0
187,3S45_pocket3_atm.pdb;3UPJ_pocket5_atm.pdb,0.0
188,3EBZ_pocket4_atm.pdb;1JLD_pocket3_atm.pdb,0.0
189,2HPE_pocket4_atm.pdb;3EC0_pocket1_atm.pdb,0.0
190,2HPE_pocket3_atm.pdb;1HII_pocket6_atm.pdb,0.0
191,5UPJ_pocket2_atm.pdb;1HSH_pocket3_atm.pdb,0.0
192,5UPJ_pocket0_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
193,6UPJ_pocket6_atm.pdb;3EC0_pocket5_atm.pdb,0.0
194,3ECG_pocket10_atm.pdb;4UPJ_pocket7_atm.pdb,0.0
195,6UPJ_pocket6_atm.pdb;2HPF_pocket1_atm.pdb,0.0
196,2HPE_pocket9_atm.pdb;3S45_pocket8_atm.pdb,0.0
197,3S45_pocket0_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
198,3ECG_pocket2_atm.pdb;1IDA_pocket1_atm.pdb,0.0
199,3ECG_pocket2_atm.pdb;1JLD_pocket10_atm.pdb,0.0
200,1HSI_pocket4_atm.pdb;1IDA_pocket6_atm.pdb,0.0
201,1IVQ_pocket3_atm.pdb;5UPJ_pocket5_atm.pdb,0.0625
202,3EBZ_pocket8_atm.pdb;1IDA_pocket2_atm.pdb,0.0
203,6UPJ_pocket3_atm.pdb;1HSH_pocket8_atm.pdb,0.0
204,6UPJ_pocket1_atm.pdb;2HPF_pocket1_atm.pdb,0.1795
205,3ECG_pocket4_atm.pdb;1IVP_pocket1_atm.pdb,0.0
206,4UPJ_pocket6_atm.pdb;1HSI_pocket1_atm.pdb,0.0
207,3EBZ_pocket8_atm.pdb;1IVQ_pocket6_atm.pdb,0.0
208,2HPE_pocket12_atm.pdb;5UPJ_pocket0_atm.pdb,0.0
209,3UPJ_pocket1_atm.pdb;3S45_pocket2_atm.pdb,0.0
210,2HPE_pocket12_atm.pdb;2HPE_pocket8_atm.pdb,0.0
211,1IVP_pocket11_atm.pdb;2HPE_pocket7_atm.pdb,0.0
212,1IVQ_pocket6_atm.pdb;1HSI_pocket4_atm.pdb,0.0
213,2MIP_pocket0_atm.pdb;1IVP_pocket3_atm.pdb,0.0
214,1IDA_pocket0_atm.pdb;2MIP_pocket4_atm.pdb,0.0
215,1HSI_pocket5_atm.pdb;1JLD_pocket4_atm.pdb,0.0
216,1HSH_pocket4_atm.pdb;1IVQ_pocket4_atm.pdb,0.0746
217,3UPJ_pocket2_atm.pdb;1IDB_pocket8_atm.pdb,0.0
218,4UPJ_pocket0_atm.pdb;1HII_pocket2_atm.pdb,0.1101
219,3ECG_pocket4_atm.pdb;1JLD_pocket0_atm.pdb,0.0
220,1IVP_pocket6_atm.pdb;2HPF_pocket7_atm.pdb,0.0
221,3S45_pocket6_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
222,1IDB_pocket4_atm.pdb;3ECG_pocket11_atm.pdb,0.0
223,1HSI_pocket5_atm.pdb;3UPJ_pocket6_atm.pdb,0.0
224,1IVQ_pocket7_atm.pdb;1IVP_pocket9_atm.pdb,0.0
225,1HII_pocket4_atm.pdb;3S45_pocket0_atm.pdb,0.0
226,2MIP_pocket0_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
227,1JLD_pocket3_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
228,1HII_pocket5_atm.pdb;1IDB_pocket7_atm.pdb,0.0
229,3EC0_pocket2_atm.pdb;1HSH_pocket0_atm.pdb,0.0
230,1IDA_pocket7_atm.pdb;3EBZ_pocket0_atm.pdb,0.0
231,3UPJ_pocket5_atm.pdb;3EBZ_pocket3_atm.pdb,0.061
232,1HSI_pocket7_atm.pdb;1IDA_pocket4_atm.pdb,0.0
233,1IDB_pocket10_atm.pdb;2HPF_pocket3_atm.pdb,0.0
234,5UPJ_pocket1_atm.pdb;1HII_pocket8_atm.pdb,0.0
235,1HSI_pocket8_atm.pdb;1HSI_pocket6_atm.pdb,0.0
236,6UPJ_pocket6_atm.pdb;5UPJ_pocket2_atm.pdb,0.0
237,1IDB_pocket10_atm.pdb;1IVQ_pocket7_atm.pdb,0.0
238,1IDA_pocket2_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
239,1IDA_pocket2_atm.pdb;5UPJ_pocket3_atm.pdb,0.0
240,2HPE_pocket9_atm.pdb;3EBZ_pocket3_atm.pdb,0.0
241,1IVP_pocket10_atm.pdb;3EC0_pocket5_atm.pdb,0.0
242,6UPJ_pocket4_atm.pdb;2HPF_pocket3_atm.pdb,0.0
243,2HPE_pocket2_atm.pdb;3EC0_pocket9_atm.pdb,0.1961
244,1HSI_pocket5_atm.pdb;1IDB_pocket8_atm.pdb,0.0364
245,1HSH_pocket4_atm.pdb;3S45_pocket2_atm.pdb,0.0
246,1IDA_pocket0_atm.pdb;6UPJ_pocket0_atm.pdb,0.2114
247,3ECG_pocket1_atm.pdb;3S45_pocket3_atm.pdb,0.0
248,5UPJ_pocket0_atm.pdb;3ECG_pocket1_atm.pdb,0.0
249,1IVP_pocket7_atm.pdb;1IDA_pocket6_atm.pdb,0.0
250,6UPJ_pocket5_atm.pdb;1JLD_pocket6_atm.pdb,0.0
251,2HPF_pocket3_atm.pdb;1HSH_pocket0_atm.pdb,0.0
252,1HSH_pocket2_atm.pdb;1HSH_pocket7_atm.pdb,0.0
253,3EC0_pocket1_atm.pdb;3ECG_pocket8_atm.pdb,0.0
254,2HPF_pocket0_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
255,2HPE_pocket1_atm.pdb;3EC0_pocket6_atm.pdb,0.3898
256,3S45_pocket0_atm.pdb;3UPJ_pocket5_atm.pdb,0.0357
257,2MIP_pocket1_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
258,1HSI_pocket7_atm.pdb;6UPJ_pocket0_atm.pdb,0.0
259,1JLD_pocket2_atm.pdb;2HPE_pocket2_atm.pdb,0.0
260,2HPE_pocket12_atm.pdb;1IDB_pocket0_atm.pdb,0.0
261,1HII_pocket3_atm.pdb;1HSI_pocket3_atm.pdb,0.0
262,1HII_pocket5_atm.pdb;1IVQ_pocket4_atm.pdb,0.0
263,3ECG_pocket4_atm.pdb;1IDA_pocket3_atm.pdb,0.0
264,2HPE_pocket3_atm.pdb;2MIP_pocket5_atm.pdb,0.0
265,4UPJ_pocket3_atm.pdb;5UPJ_pocket4_atm.pdb,0.0
266,2HPE_pocket3_atm.pdb;1JLD_pocket8_atm.pdb,0.0
267,4UPJ_pocket6_atm.pdb;5UPJ_pocket0_atm.pdb,0.0
268,1HII_pocket6_atm.pdb;1IDB_pocket8_atm.pdb,0.0
269,1JLD_pocket10_atm.pdb;3ECG_pocket7_atm.pdb,0.0
270,5UPJ_pocket2_atm.pdb;2MIP_pocket5_atm.pdb,0.0
271,3EBZ_pocket2_atm.pdb;4UPJ_pocket0_atm.pdb,0.0
272,6UPJ_pocket8_atm.pdb;3UPJ_pocket3_atm.pdb,0.0
273,2HPE_pocket5_atm.pdb;1IDB_pocket4_atm.pdb,0.0
274,1HSI_pocket5_atm.pdb;2HPF_pocket6_atm.pdb,0.0
275,1IVP_pocket1_atm.pdb;1HII_pocket3_atm.pdb,0.0
276,1HSH_pocket4_atm.pdb;1JLD_pocket7_atm.pdb,0.0
277,3EBZ_pocket0_atm.pdb;1JLD_pocket9_atm.pdb,0.0
278,1HSH_pocket5_atm.pdb;3EC0_pocket5_atm.pdb,0.0
279,3ECG_pocket4_atm.pdb;1IDA_pocket7_atm.pdb,0.0
280,1HSI_pocket1_atm.pdb;1JLD_pocket1_atm.pdb,0.0
281,1IDB_pocket6_atm.pdb;3UPJ_pocket0_atm.pdb,0.0
282,1JLD_pocket2_atm.pdb;1HII_pocket5_atm.pdb,0.0
283,2HPE_pocket2_atm.pdb;1IVP_pocket5_atm.pdb,0.0
284,1IDB_pocket10_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
285,2MIP_pocket3_atm.pdb;1IDA_pocket4_atm.pdb,0.0
286,3ECG_pocket5_atm.pdb;1IVQ_pocket3_atm.pdb,0.0
287,1IDA_pocket3_atm.pdb;3ECG_pocket3_atm.pdb,0.0405
288,4UPJ_pocket6_atm.pdb;1JLD_pocket4_atm.pdb,0.0
289,3EBZ_pocket7_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
290,1HII_pocket4_atm.pdb;1HSI_pocket7_atm.pdb,0.0
291,1IVP_pocket5_atm.pdb;1JLD_pocket7_atm.pdb,0.0
292,2MIP_pocket0_atm.pdb;1HSH_pocket6_atm.pdb,0.0
293,2MIP_pocket3_atm.pdb;1HII_pocket7_atm.pdb,0.0
294,3UPJ_pocket7_atm.pdb;1JLD_pocket0_atm.pdb,0.0
295,1IDA_pocket7_atm.pdb;2MIP_pocket4_atm.pdb,0.0
296,1JLD_pocket4_atm.pdb;1JLD_pocket1_atm.pdb,0.0
297,4UPJ_pocket1_atm.pdb;2HPE_pocket8_atm.pdb,0.0
298,1JLD_pocket10_atm.pdb;3EC0_pocket4_atm.pdb,0.2766
299,3EC0_pocket0_atm.pdb;4UPJ_pocket7_atm.pdb,0.0
300,3S45_pocket0_atm.pdb;3EBZ_pocket2_atm.pdb,0.0
301,1IVP_pocket6_atm.pdb;3ECG_pocket6_atm.pdb,0.0
302,1IDB_pocket2_atm.pdb;3ECG_pocket8_atm.pdb,0.0
303,1IDA_pocket4_atm.pdb;1JLD_pocket9_atm.pdb,0.0
304,4UPJ_pocket6_atm.pdb;3EBZ_pocket5_atm.pdb,0.3043
305,3EC0_pocket7_atm.pdb;1IVP_pocket9_atm.pdb,0.0
306,3S45_pocket3_atm.pdb;4UPJ_pocket1_atm.pdb,0.0
307,1IVP_pocket4_atm.pdb;1HSH_pocket5_atm.pdb,0.0
308,1IDA_pocket7_atm.pdb;5UPJ_pocket3_atm.pdb,0.0
309,2HPF_pocket5_atm.pdb;2HPF_pocket7_atm.pdb,0.0
310,6UPJ_pocket2_atm.pdb;3ECG_pocket8_atm.pdb,0.0
311,5UPJ_pocket0_atm.pdb;1IDA_pocket6_atm.pdb,0.0
312,2HPE_pocket1_atm.pdb;1IVP_pocket4_atm.pdb,0.0
313,1HII_pocket0_atm.pdb;1HII_pocket6_atm.pdb,0.0
314,1HII_pocket4_atm.pdb;3S45_pocket7_atm.pdb,0.0
315,3EBZ_pocket11_atm.pdb;1HII_pocket7_atm.pdb,0.0
316,3ECG_pocket1_atm.pdb;1HSI_pocket9_atm.pdb,0.0
317,1IVP_pocket2_atm.pdb;1JLD_pocket10_atm.pdb,0.0
318,1IDB_pocket0_atm.pdb;1IVP_pocket6_atm.pdb,0.0469
319,2HPE_pocket6_atm.pdb;3EC0_pocket5_atm.pdb,0.0
320,1JLD_pocket3_atm.pdb;1HSH_pocket0_atm.pdb,0.0
321,6UPJ_pocket0_atm.pdb;3ECG_pocket3_atm.pdb,0.0
322,2HPE_pocket1_atm.pdb;1HSH_pocket6_atm.pdb,0.01
323,1IDA_pocket6_atm.pdb;3S45_pocket1_atm.pdb,0.0
324,6UPJ_pocket3_atm.pdb;1HSI_pocket4_atm.pdb,0.1273
325,1HII_pocket7_atm.pdb;2HPE_pocket0_atm.pdb,0.0
326,5UPJ_pocket3_atm.pdb;2HPF_pocket5_atm.pdb,0.0
327,1IDB_pocket5_atm.pdb;2MIP_pocket6_atm.pdb,0.0
328,1IDB_pocket8_atm.pdb;1HSH_pocket6_atm.pdb,0.0
329,1IDB_pocket9_atm.pdb;3S45_pocket4_atm.pdb,0.0
330,1HSH_pocket7_atm.pdb;1IDB_pocket2_atm.pdb,0.0
331,3UPJ_pocket6_atm.pdb;1HII_pocket6_atm.pdb,0.0
332,1HSI_pocket0_atm.pdb;3S45_pocket2_atm.pdb,0.0
333,1JLD_pocket9_atm.pdb;1IVP_pocket5_atm.pdb,0.0
334,3EBZ_pocket8_atm.pdb;3UPJ_pocket0_atm.pdb,0.0791
335,3EBZ_pocket2_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
336,3ECG_pocket5_atm.pdb;3EC0_pocket6_atm.pdb,0.0189
337,2HPE_pocket1_atm.pdb;2HPE_pocket11_atm.pdb,0.0
338,1IDB_pocket5_atm.pdb;3S45_pocket4_atm.pdb,0.0
339,3EC0_pocket7_atm.pdb;3S45_pocket8_atm.pdb,0.0
340,3ECG_pocket2_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
341,1IVP_pocket4_atm.pdb;3S45_pocket4_atm.pdb,0.0
342,3S45_pocket6_atm.pdb;1HII_pocket5_atm.pdb,0.0
343,3EC0_pocket3_atm.pdb;3ECG_pocket11_atm.pdb,0.0
344,2MIP_pocket3_atm.pdb;4UPJ_pocket0_atm.pdb,0.0561
